Name,Release Year,Certificate,Duration,Poster,Trailer,Genre,Rating,Rating Count,Country,Director,Writer,Stars,Storyline,Cost,Income
The Long Kiss Goodnight,1996,R,121,"https://m.media-amazon.com/images/M/MV5BNTkzOWZkN2QtNDJkYy00OTdjLThlNDQtNDg4MjMyMWE5Y2U5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,7,190,281_.jpg",https://imdb-video.media-imdb.com/vi1592787225/1434659607842-pgv4ql-1563736492388.mp4?Expires=1702331433&Signature=P2KC1ZdhSw0kQxwLr5ydU3A2EuLt~NITiFpvcIeVpEZUthH3I~7zGRmEJMCCRKvtUdPYmtqcYVZm6rYnDBE1stIV8wizYtR~DRocksKY11EomZHTR~DOOiU8HEHC~SPtoYwjdE6L6GljAE9Lm5W0LyGOp9H7-ckxwTqkZsivIsIRgB4VjHl5cQdOIFIvyn1Guot9j8O-je34oRtkZMfuuEoh2uQ19mc6M91GGztZ1POFGqWlI846P0iDKAccftHnNmyPV-1orrTUsi6Zo~sOENqY~qv8DXoUhYgIqrkuQRXXetK0zc6IEs0TbDkFihtmV05EPVGoQUzaHJMCkE5yvQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Action, Crime, Drama",6.8,84000,United States,Renny Harlin,Shane Black,"Geena Davis, Samuel L. Jackson, Yvonne Zima, Craig Bierko, Tom Amandes, Brian Cox, Patrick Malahide, David Morse, Joseph McKenna, Melina Kanakaredes, Dan Warry-Smith, Kristen Bone, Jennifer Pisana, Rex Linn, Alan North, Edwin Hodge, Bill MacDonald, ""Gladys OConnor""","Samantha Caine lives in a small town with her daughter. Eight years ago she emerged, two months pregnant, from a nearby river with no memory of her past or who she is. However, she's getting closer to finding out about her past.",65000000,89456761
Kingpin,1996,PG-13,114,"https://m.media-amazon.com/images/M/MV5BODAzODIyMDYwMV5BMl5BanBnXkFtZTcwMTUyNTEzNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",https://imdb-video.media-imdb.com/vi973258265/1434659607842-pgv4ql-1594115175554.mp4?Expires=1702331445&Signature=T~JqBqSs5c7j6ZVoYtLy9273OBahQSLLZ60W~X4Z~rUTL8LyLkLojrgdBWrfU07QLuimcsvFEWIrSPK3RGaN2wiOKe2ulkQ~A9PaCh-KJMz5ZCCntWXW27aInEZBIOe4z16w6xgBu-LATobz4Vi4hVEi1bptMTHmt6gZ2Iq5thDhoU2lOcUrshnFYwgeFdWs27H6LsQQh9Ym6Y0XFyHodlqlF5hJQ1yKtJ7JpPyqWqKBKfI7F~UcIDKwWlbL2RVUP9jd58MzUhge5K1OsfkAhSUeQjI44hcV1w0iNz5FLPKKKveTRnsDoO0ozGqV8ZdLD6Hk2d8WjgW03pN-EkTUbg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Comedy, Sport",6.9,90000,United States,Bobby Farrelly,"Peter Farrelly, Barry Fanaro, Mort Nathan","Woody Harrelson, Randy Quaid, Bill Murray, Vanessa Angel, Chris Elliott, William Jordan, Richard Tyson, Lin Shaye, Zen Gesner, Prudence Wright Holmes, Rob Moran, Daniel Greene, Will Rothhaar, Mark Charpentier, Brad Faxon, Billy Andrade, Paul DeWolf, Jill Lytle","A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches.",27000000,25023434
Casper,1995,PG,100,"https://m.media-amazon.com/images/M/MV5BZmQzZThjNDQtMjAxNC00YzhjLWFkNmItZDg4NjkxNjZkMjMxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg",https://imdb-video.media-imdb.com/vi683475225/1434659607842-pgv4ql-1564478977428.mp4?Expires=1702331459&Signature=joroRb6WR8mGVcrO712RSaVPgQ~XIE2powBXE9UkjNRDyJRWYUJmvfkKbhCVlJ1goat-8WcQiXxXwRMhrnElMljzqVO70bj6Wu4LkqA1XDbLgfHE5P5k-cJiMqq7Njj~QIDIQAyMBLo7GROlGFtG8FhGDG5uYTz-wSh1wZiKUyOheYW5JohD5GNMeMBCaR~XGEW0H9Y4ZOHgYxrqgUHk-g-0MTq2O5iND-pJZvY3bykspTX-bfxdtb~ZswoJOMJ3hrnH~aQBcUyfIN9O1PhANWU9LHk-KWrBePPIJ6UJ38RvTZVrGJlLhX4Nelg9OmyLwspL7hg~kKZywqRCqncnHw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Comedy, Family, Fantasy",6.2,145000,United States,Brad Silberling,"Joseph Oriolo, Sherri Stoner, Deanna Oliver","Bill Pullman, Christina Ricci, Cathy Moriarty, Eric Idle, Chauncey Leopardi, Spencer Vrooman, Malachi Pearson, Ben Stein, Don Novello, Fred Rogers, Terry Murphy, Ernestine Mercer, Doug Bruckner, Joe Nipote, Joe Alaskey, Brad Garrett, John Kassir, Garette Ratliff Henson",An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,55000000,287928194
Tommy Boy,1995,PG-13,97,"https://m.media-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX190_CR0,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi2154869785/1434659607842-pgv4ql-1564174607265.mp4?Expires=1702331472&Signature=sOtNrbSYyWBC35WOicJ1O2zor6-lckzaPpSRgehBN9x7sN-8ELiLCVTanFvc440uW0cYcC3~NsBFXAtDpOwC3k59EjL2IliPWwaddiMCMCaRcPvOsy4YDERlzrDAI3dLEXjVGqLDwumpdtmMtv1Bti2NB3cm~pSNTFdUTGKAgKo8ydOznYOLnXDiHqGfOUaAhxajZVIV4sbxDRNXuHZzWm9UfD23CUOqT0x4hYhkdc2KKsuIedpq5kWEoBXRGYGhlcpnhwpa02TVfDoklP5dhxPQsodg6YbnuImE6qfIuVG8hlo0~3I1hlPgJCxhQ8FXqLEErqF6d4iw0kLZcKBy0w__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Adventure, Comedy",7.1,95000,United States,Peter Segal,"Bonnie Turner, Terry Turner","Chris Farley, David Spade, Brian Dennehy, Bo Derek, Dan Aykroyd, Julie Warner, Sean McCann, Zach Grenier, James Blendick, Clinton Turnbull, Ryder Britton, Paul Greenberg, Graeme Millington, Michael Cram, Dean Marshall, Trent McMullen, Philip Williams, David Malloy","After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.",20000000,32679899
Striptease,1996,R,115,"https://m.media-amazon.com/images/M/MV5BYzM1OTQwZGItMTJlYy00NjJmLWEwOTMtMDQzNmU3ZGNiODJiL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY281_CR0,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi1720975641/1434659607842-pgv4ql-1564004848051.mp4?Expires=1702331484&Signature=JkjEVpSsgQoIGdYnfhT1KV~~VlbewRFuTccJ-xM6E-kuntOlKjKdOZFgSTrfaDy5rhfV-rE~ejFKKEHyVG26dhuvQzRXgF85CxG9BBJiVhXNPeQruCmho0rlNd3OW7gT8WCz44scFVx1KEZ85sO49enVTdISYkBnRzNlYk0O3bkg~Na99qsgccHYfSxicYJ4xFPcW7pJK3GJtsRukLbdmdzp7o69BNEeMssLlnoFD6TOc8zm4aSaNr53KGWF12CfSKlZyT3zm4lU4cHUQ08ahWs-QldiZOVdYvCdOqj6hfTpLxE-ESElwbL40i4U93DngCtyaBs~Dhbuyoo-NHl5JQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Comedy, Crime, Drama",4.5,47000,United States,Andrew Bergman,"Carl Hiaasen, Andrew Bergman","Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames, Robert Patrick, Paul Guilfoyle, Jerry Grayson, Rumer Willis, Robert Stanton, William Hill, Stuart Pankin, Dina Spybey-Waters, PaSean Wilson, Pandora Peaks, Barbara Alyn Woods, Kimberly Flynn, Rena Riffel, Siobhan Fallon Hogan",A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.,40000000,113309743
Fear,1996,R,97,"https://m.media-amazon.com/images/M/MV5BZTM4ZmJmMTQtMWUxOS00MjQxLTllNmQtNzI4YWVhYzZlNTRkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,2,190,281_.jpg",https://imdb-video.media-imdb.com/vi4211260953/1434659607842-pgv4ql-1594154090561.mp4?Expires=1702331495&Signature=djSeBD1e09xSkFQlkJYTUM525jORqzwefR-ypI~Mn2DiKtOe4oLH11nTrRe2MPAKWW7OmVMUJ5zaTGux224uTIyLkXGGukOF0bs-BAVrU-zwb03AKtNnnB5vDQ2G84z6uTRjkMMxKMI9exz5ffXqoulktoizY7y29Jx3KncSay3gYW0-M8d5LhCxUVABKa8wW-IM6Rzki8EGeQzOUhsZq6jR22Xd~PgViDULp2AFbUmIfCG0xKhmR7qwQWzLpTCYDHAkPynJO9Fu5fO-y5lYbIiYnRFuRqTe09oWnTgKv7lhbzlmQaZvV8yPQ2g~tEyMizuPoVfW7MTgojW5eVWIYw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Drama, Thriller",6.2,53000,United States,James Foley,Christopher Crowe,"Mark Wahlberg, Reese Witherspoon, William Petersen, Amy Brenneman, Alyssa Milano, Christopher Gray, Tracy Fraim, Gary Riley, Jason Kristofer, Jed Rees, Todd Caldecott, Gerry Bean, David Fredericks, Rav Toor, Andrew Airlie, Jo Bates, Will Sengotta, L. Harvey Gold","When Nicole met David; handsome, charming, affectionate, he was everything. It seemed perfect, but soon she sees that David has a darker side. And his adoration turns to obsession, their dream into a nightmare, and her love into fear.",,20831000
The Pretender,1996,1996–2000,60,"https://m.media-amazon.com/images/M/MV5BNTdlNWNkZWEtMDg0MS00N2Y2LThhM2QtMDUxOGMxYzBkYzExXkEyXkFqcGdeQXVyMjczOTU2NTI@._V1_QL75_UY281_CR4,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi1137949977/1434659607842-pgv4ql-1554450991566.mp4?Expires=1702331508&Signature=dbaeTvOQ~rwPtcqUTjf-ThmY9fVSIiYylX8aEdp32r2MWrO6hzQIPwAVYzVIj376usXB6BnX5qDb3a4N-ny33f4xeGyiZ85huVtUM7Dp48Hg1KtVP98aXTdE8~Ry4rVxwFHSRCzC2HKPyv7JKNIqhOd9u6z2Wrl3Kz-UrlAESx2hHU-NlUkgnbk~iU9m9jjwoKbG7MRUMrisiRDoLLqKJ9BgpGubg3udR9Ja~kX2mFvS0RO2oq1Mw79m9QCPH7c~Vk-7MCBoiNXPvt6GqGja7rtkCRY3rupU5Z5vHO6GMk6pODR~7YopmmbZHYv6sqck84jAEzjSo4sO4SAH7eulqg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Drama, Mystery, Sci-Fi",7.5,17000,United States,Steven Long Mitchell,Craig W. Van Sickle,"Michael T. Weiss, Andrea Parker, Patrick Bauchau, Jon Gries, Ryan Merriman, Richard Marcus, Alex Wexo, James Denton, Sam Ayers, Harve Presnell, Paul Dillon, Willie Gault, Dennis Cruzado, Pamela Gidley, Ashley Peldon, Kim Myers, Jonathan Osser, Jason Brooks","A specially gifted man, with the ability to instantly master any skill, escapes from a secret testing facility and travels the country taking on different jobs and helping strangers while hiding from his kidnappers.",,
101 Dalmatians,1996,G,103,"https://m.media-amazon.com/images/M/MV5BMGI2NTQ2N2EtNDExMS00OWM2LTkzZWItZGUzY2M2MDFjODk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi3102851353/1434659607842-pgv4ql-1602681600187.mp4?Expires=1702331521&Signature=l~bAUS8VpfZaBIG0aotfUWqcR5PMh1mihFj7QK5kh4BSblvIeaSSqssZ9el21jhKN79xQy3f1wY-W33jYZRg5RqEZP-hs9EHxvlKqcPOaCyR6urxQF7l8ghEHqOa9BOmY8M51UGiVs2vYvgGulguBQFRGzO1Y7e7EwWzK7R3lgXYrApA1PCtJcZuuIW3r~0i7lnz6ue-IPcz5i8z2MqLQ2TJLJpSbvasCyLpuLbz2qUoUTPvl8y27v8F0rjd0UtooLTtmGV7Le0nC9P4IIoAO1VE0h5p1xu4sTvkdXL9L8ZsW5lGlyxWLVraPoQCBPEaFUofMisIZfCaacfeoT33~w__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Adventure, Comedy, Crime",5.7,116000,United States,Stephen Herek,"Dodie Smith, John Hughes","Glenn Close, Jeff Daniels, Joely Richardson, Joan Plowright, Hugh Laurie, Mark Williams, John Shrapnel, Tim McInnerny, Hugh Fraser, Zohren Weiss, Mark Haddigan, Michael Percival, Neville Phillips, John Evans, Hilda Braid, Margery Mason, John Benfield, Andrew Readman",An evil high-fashion designer plots to steal dalmatian puppies in order to make an extravagant fur coat but creates an extravagant mess instead.,75000000,320689294
Space Jam,1996,PG,88,"https://m.media-amazon.com/images/M/MV5BYjA3ZmMwNTUtNGM2Ni00YjUyLWE5ZDYtY2Y4YzhmYzlhYWI2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi856866841/1434659607842-pgv4ql-1624467825680.mp4?Expires=1702331537&Signature=PLHFCnQJmBcSmQHVPe9inSaTUBD2BaTC1U7RczJftF71X4GotJpPuJs5VCYmA4EUk16ZNYpRX7nkfPrwlWwdkzWBwGQ1dKGT-lo-vfCHoh4bRH-oC9naJ2Fyxi73V7ICInqPj~dsDmLziuW9t3U7-6cdzqG30bga0NC6cKBP9wSOrbEJOYLZIjFPEK2-t-s8f1d5QueGWY7WGFYGoNPPqPal-HW5nqb2aZ8TmQH-Vxl4r4E6XDIY3nZtAJrUfV0eGZtpaN1Wf020soCoMAA~yCb12xxtY~gY~Crmf6Gy~RbgtP5hPizTri2jclTMWtoKsNryKHwczIXCR7t5xp1LaQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Animation, Adventure, Comedy",6.5,210000,United States,Joe Pytka,"Leo Benvenuti, Steve Rudnick, Timothy Harris","Michael Jordan, Wayne Knight, Theresa Randle, Manner Washington, Eric Gordon, Penny Bae Bridges, Brandon Hammond, Larry Bird, Bill Murray, Thom Barry, Charles Barkley, Patrick Ewing, Tyrone Bogues, Larry Johnson, Shawn Bradley, Ahmad Rashad, Del Harris, Vlade Divac","In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",80000000,230594962
Dalziel and Pascoe,1996,1996–2007,120,"https://m.media-amazon.com/images/M/MV5BMzFjYWE3YzctMzVkMC00NmRiLTk3ZDUtNTQ4YzVlMWIzM2FkXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_QL75_UY281_CR4,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi658161689/1434659607842-pgv4ql-1622812958562.mp4?Expires=1702331552&Signature=Tafuk7q4LbjHMTgUrtrZPNJyDqSp7gQloI-GksX7XlhykHUKzr81xCfJTVwX6Hnk9eujXJPHvNttcpZ-fZIEI8R3JyFt5Cm0NPwbpExMXn7GQM-baoGlYmr3HEgLSGGr5~efzLBQmW5kInrzFOhcSeBAnWMLwV5QKHL~7nrjZEjg6eICy8tUAaKwP3E65O3ujgwlJKakXxL2nvxQJW04oXklQgS1HfmbOJ2mPBdhT1SgMr2Yx4b0QGAihYCTCYXL3er88eu3j7auLqZsjovTMFMR7miuoVL3blb65kPz-Fx8MHQrlWgHAsKJgC9uVxBCp3hvP~7Zd9P0BwV1p6ejrA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Crime, Mystery, Drama",7.4,3200,United Kingdom,Reginald Hill,,"Warren Clarke, Colin Buchanan, David Royle, Jennifer James, Wayne Perrey, Susannah Corbett, Joe Savino, Jo-Anne Stockham, James Puddephatt, Jemma Hines, Naomi Bentley, Fred Pearson, Malcolm Tierney, Keeley Forsyth, Katy Cavanagh-Jupe, ""Richard OCallaghan"", Pippa Haywood, Navin Chowdhry","Superintendent Dalziel and partner DI Pascoe investigate murder, and find a bond forming between them despite their blatantly different personalities.",,
The Basketball Diaries,1995,R,102,"https://m.media-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,5,190,281_.jpg",https://imdb-video.media-imdb.com/vi378470681/1434659607842-pgv4ql-1564602605877.mp4?Expires=1702331565&Signature=W2Ip1nq7txEn~aEvU6IRdbT0VTmbPJqEHUFcjFciHVk8BBzOKS7K8uFtI9O~DxpjpZDFtRNY3GabX-awD0uvVjFtXaTobQJ4T2vrhRpxZRrZxFrSLVA7fkiAT6fOGQdkIFuQj2v2fVbRnhjCchSYltzBzXGEkT9TJ7hz~rhbFFjEq6BOaNoDZtAIp7G2Y-8DxFBxhLbYyhPUzDeaa0mYQhW~JBvFQghYdsg5~4zXs9a~wk~w03T7Dy5JDbT9z7B2EB6q72edSvbZhwyD0CNEsUGOphY9mJhwVUShPrd1b~NbHSLEuuI6JuseffF6BcfwzgDtWRUMnIkN2O4ZK0CZVg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Biography, Crime, Drama",7.3,119000,United States,Scott Kalvert,"Jim Carroll, Bryan Goluboff","Leonardo DiCaprio, Lorraine Bracco, Marilyn Sokol, James Madio, Patrick McGaw, Mark Wahlberg, Roy Cooper, Vincent Pastore, Bruno Kirby, Jimmy Papiris, Nick Gaetani, Alexander Chaplin, Ben Jorgensen, Josh Mostel, Juliette Lewis, Michael Imperioli, Akiko Ashley, Ernie Hudson",A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.,2000000,2402438
Mortal Kombat,1995,PG-13,101,"https://m.media-amazon.com/images/M/MV5BNjY5NTEzZGItMGY3My00NzE4LThkYTUtYjJkNzk3MDBiMWE3XkEyXkFqcGdeQXVyNzg5MDE1MDk@._V1_QL75_UX190_CR0,8,190,281_.jpg",https://imdb-video.media-imdb.com/vi3593519897/1434659607842-pgv4ql-1640286790702.mp4?Expires=1702331580&Signature=BYBscVpd8~NAB2~Gf1JySAshtlF6pBofH6xB6sMj69pY4TDDVpjJZkG4MOs4MB-JGLCUP46CQBivIFhVXfLX0TYF0YOXeGeD38fH76lLtASzd27CGN3S467WvWoYWTg5amhNoZKynWLtYiwzAF41ukNCYTi4cLy8-B~nrSho-9X2TkRgN8uBFuA48omZZxo5UTG0M3p9qINeeNuH-usgUKQEHrgW0Rz7AHUFHsAJG2Llnk2y1DNvyebYPKolsaJ1GSXtLCLzambivRziC3c-FdRH1jDvAK~2Z~D7OfI-61gpSORGy9JmuHjtAOv-fsIjMavjjXmn7UwZMuBT7AUaiA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Action, Adventure, Fantasy",5.8,123000,United States,Paul W.S. Anderson,"Ed Boon, John Tobias, Kevin Droney","Christopher Lambert, Robin Shou, Linden Ashby, Cary-Hiroyuki Tagawa, Bridgette Wilson-Sampras, Talisa Soto, Trevor Goddard, Chris Casamassa, François Petit, Keith Cooke, Hakim Alston, Kenneth Edwards, John Fujioka, Daniel Haggard, Sandy Helberg, Steven Ho, Peter Jason, Lloyd Kino",Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.,18000000,122195920
NewsRadio,1995,1995–1999,,"https://m.media-amazon.com/images/M/MV5BMTM1Mjk2OTAzMl5BMl5BanBnXkFtZTcwNDQ4ODEzMQ@@._V1_QL75_UY281_CR8,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi1469645081/1434659607842-pgv4ql-1563464245534.mp4?Expires=1702331593&Signature=ix2OmNhpCX6l6sOTXvvL2r4ccFC6gofmfdTGoa3k2-ULXlQNZvGmix2cuq2uwFUugR6oj9q7W6SDGzGuZUDF1LfykpjUNN84PSHcAqGe2S14PPe7OEfxqX1LNoLiKvwvQoPeeMRDLOM8mXY6gLjIWMYvfv~cku0smzohZ8t62v0AVwO94HIVMrlNPgcIBmYoeAM6NTaoEJYFBNSBV~jgSgddRwgUqWkkfE-rQuc5l7O16nTWS~9sAbBmsq7fC7iBBzPtLowwfKJUQIKakvTdjZVGkp3S754TC8kdqUvNmEeSJpOHmVufFUhniQJ5kZIX0oyR0ofq2VNvJZZmSJaIoA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Comedy, Romance",8.0,17000,United States,Paul Simms,,"David Foley, Stephen Root, Andy Dick, Maura Tierney, Vicki Lewis, Joe Rogan, Phil Hartman, Khandi Alexander, Jon Lovitz, Patrick Warburton, Brad Rowe, Lauren Graham, Joe Furey, Toby Huss, Steve Susskind, David Anthony Higgins, David Cross, Bob Odenkirk","The workplace sitcom ""NewsRadio"" explores the office politics and interpersonal relationships among the staff of WNYX NewsRadio, New York's #2 news radio station.",,
Pocahontas,1995,G,81,"https://m.media-amazon.com/images/M/MV5BMzc4YzhiN2ItY2Y4NC00YTA0LWEyMjEtNzllNTcxZDdjODhiXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_QL75_UX190_CR0,1,190,281_.jpg",https://imdb-video.media-imdb.com/vi549454105/1434659607842-pgv4ql-1564222201047.mp4?Expires=1702331607&Signature=LzXtNLc9WUCIefXywH8Znki2A~G6-30gbxeGkte0rMPzwWSL8NzH-HybGEP-5L6RMhncvFX~wMQt40h38XEIH-AWjx~i5mn1tcGFjhe5T~a0owpeW4t2YFQ49W1HvuQPdAFkWXj3jW0c4FFgpCs17zLhU76wG0AkBP4IEqiF9NEHEjoOf0sH1L6JxwlGXiEGtg9Dh3Vz99LBPM3LL3TC9eK8mlM7Cmfy-mwBiKn8zYcyLSkhM7h5dWRYMk91lYC~ukZFzL2Ulk8sNWSXthR9CRWCWxbUpEAEY-jtPtkJkAy-JrrSf7z-8j51dPWSU9SYem1-k8qdQZszeo4rOZ00PA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Animation, Adventure, Drama",6.7,199000,United States,Mike Gabriel,"Eric Goldberg, Carl Binder, Susannah Grant, Philip LaZebnik","Mel Gibson, Linda Hunt, Christian Bale, Joe Baker, Irene Bedard, Billy Connolly, James Apaumut Fall, John Kassir, Judy Kuhn, Danny Mann, Russell Means, David Ogden Stiers, Michelle St. John, Gordon Tootoosis, Frank Welker, Brian Cummings, Jim Cummings",An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.,55000000,346079773
Strange Days,1995,R,145,"https://m.media-amazon.com/images/M/MV5BODFkMTBmNjktMjM1Yy00MjY5LTliMGEtM2FhYjE2YjRmN2RkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,3,190,281_.jpg",,"Crime, Drama, Sci-Fi",7.2,77000,United States,Kathryn Bigelow,"James Cameron, Jay Cocks","Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore, Michael Wincott, ""Vincent DOnofrio"", Glenn Plummer, Brigitte Bako, Richard Edson, William Fichtner, Josef Sommer, Joe Urla, Nicky Katt, Michael Jace, Louise LeCavalier, David Carrera, Jim Ishida, Todd Graff",A former cop turned street-hustler accidentally uncovers a conspiracy in Los Angeles in 1999.,42000000,7959291
Barb Wire,1996,R,98,"https://m.media-amazon.com/images/M/MV5BYWQ3NTc1YzQtNDJhYS00NDIzLWFmM2EtZjgxNzQwNDQ4YjNmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY281_CR3,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi3585605913/1434659607842-pgv4ql-1564483856590.mp4?Expires=1702331627&Signature=rgXdCNBVqQEEKaWGyJSDvT-KzqNBQG-kAikGPiwGySMXSFtO87ZcBb5~m-EOd2KhUe-E6M2BEXeHcKYUIklI9l0W6tlpvL64vI6xP6Z0KP7xskPpFX3DuJVRW4amRFYPuDrs3YB8n5-AkxCLpg6V4r0-ZJPG1ef35PVd8OwxucGfMLPDaSiq3tR~9ISxMOPKF2gAhIqDRtVgpFOM6l2oKFQAtBjxjffqVo8IbrtsO34-u7t74tNRATr-dqaTgQ~IObcBM2Xgpk7hcRKuA-u1p7IrkoiBqcUWqK2~CByHmPvZZ6gD2UDPlB714eiEHyuScMPTxfSdoxfeyXRxO4Tl3Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Action, Sci-Fi",3.5,31000,United States,David Hogan,"Chris Warner, Ilene Chaiken, Chuck Pfarrer","Pamela Anderson, Amir AboulEla, Adriana Alexander, David Andriole, Vanessa Lee Asher, Ron Balicki, Jennifer Banko, Candace Kita, Xander Berkeley, Tony Bill, Alex Bookston, Gil Borgos, Andre Rosey Brown, Mark Collver, Tina Cote, Vinnie Curto, Shelly Desai, Miles Dougal","During the Second American Civil War in 2017, Barb Wire owns a nightclub called the Hammerhead. Things become complicated when her ex-lover Axel Hood, who is married to the fugitive Corrina Devonshire, re-enters her life.",9000000,3793614
The Preacher's Wife,1996,PG,123,"https://m.media-amazon.com/images/M/MV5BOWFiMGMzYmYtMGZjNy00ZWVkLTllMjAtMTQ2NmU1OWVhMjkxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi2738010649/1434659607842-pgv4ql-1545185296831.mp4?Expires=1702331640&Signature=bFoh3qv7ceia-naz545pqfx4LkGLSvxdo6kJpCqzW5ng6q1ucOtk7Bjl5TFFkA6~NKv16aUqSzFqA4rCn7SLmVE55-EPRe4B44PN~WORekMBd8DLafNujszN-qxAefb929oPbq3tXYuP~xeMsXc11lfo9wsRvCd5bYNJT86a4rbgLkNPqtgn1qEFbwO5KaM3197bAFetZNfC7AH7TaUCLcFGxU7sBq5WGKf2ZnoWvdcT5zQ1bLJnwKTo-OtdDtLIRDQLrJz7f3AZLmVQN6p~4XhweYVON~l15hxBUlNJgkEpAEHfOmyU-TE1WLZjDAQKKLqRPgGxTUmmee70k9xLYA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Comedy, Drama, Fantasy",5.7,13000,United States,Penny Marshall,"Robert Nathan, Robert E. Sherwood, Leonardo Bercovici","Denzel Washington, Whitney Houston, Courtney B. Vance, Gregory Hines, Jenifer Lewis, Loretta Devine, Justin Pierre Edmund, Lionel Richie, Paul Bates, Lex Monson, Darvel Davis Jr., William James Stiggers Jr., Marcella Lowery, Cissy Houston, Aaron A. McConnaughey, Shyheim Franklin, Taral Hicks, Kennan Scott",An angel comes to Earth to help a preacher save his church and his family.,40000000,48102795
