Name,Release Year,Certificate,Duration,Poster,Trailer,Genre,Rating,Rating Count,Country,Director,Writer,Stars,Story,Budget,Gross US & Canada,Opening weekend US & Canada,Gross worldwide
Capri-Revolution,2018,,122,https://m.media-amazon.com/images/M/MV5BMTAxMDk1MTAtOWVkNS00NzljLWFkMmUtMmEyMzRjMzk5OTZmXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,https://www.imdb.com/video/vi3305749273/,"['Drama', 'History']",6.1,1011,"['Italy', 'France']",['Mario Martone'],"['Mario Martone', 'Ippolita Di Majo']","['Marianna Fontana', 'Reinout Scholten van Aschat', 'Antonio Folletto']","With Italy about to go to war in 1914, this is the story of the encounter between a goatherd called Lucia, the commune of young Northern Europeans led by Seybu and the town&apos;s young doctor on the unique island of Capri.",,,,"$828,363"
Sangue del mio sangue,2015,,106,https://m.media-amazon.com/images/M/MV5BNzcwOTc0ZDctODg2NS00YWE1LTlmYTYtYWZjYWNiNWFmMzNhXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_.jpg,,"['Drama', 'History']",6.1,1142,"['Italy', 'France', 'Switzerland']",['Marco Bellocchio'],['Marco Bellocchio'],"['Roberto Herlitzka', 'Pier Giorgio Bellocchio', 'Lidiya Liberman']","Balancing between the past and the present, the darkness and the light, within the musky stone walls of Santa Chiara&apos;s 17th-century convent prison in Bobbio, a sinful Sister and a cultivated night owl Count are somehow linked toge...",,,,"$424,494"
Zalozhniki,2017,,103,https://m.media-amazon.com/images/M/MV5BNTU3Njc1ZjEtMDU5ZC00ODIwLTk0NjItMzhlMzZmYWY1MWZhXkEyXkFqcGdeQXVyMTY3MjMxMjY@._V1_.jpg,,"['Crime', 'Drama', 'History']",6.1,2030,"['Georgia', 'Russia', 'Poland']",['Rezo Gigineishvili'],"['Lasha Bugadze', 'Rezo Gigineishvili']","['Irakli Kvirikadze', 'Tinatin Dalakishvili', 'Avtandil Makharadze']","The movie describes real events that took place in 1983, when seven young Georgians, all from intellectual elite families, attempted to flee the Soviet Union by hijacking an airliner. The crisis ended with a storming of the airlin...",,,,"$363,259"
Generation Iron 2,2017,PG-13,106,https://m.media-amazon.com/images/M/MV5BZWQ2ZWI0MDUtNmQ0NC00YjJjLTlkMWMtODg5YzgxYjAyYjc5XkEyXkFqcGdeQXVyNDMxNTQ3MTk@._V1_.jpg,https://www.imdb.com/video/vi307934745/,['Documentary'],6.1,2545,['United States'],['Vlad Yudin'],"['Michael Kupisk', 'Vlad Yudin']","['Arnold Schwarzenegger', 'Martyn Ford', 'Kai Greene']",Filmmaker Vlad Yudin follows several body builders as they struggle to find success in a competitive industry.,,"$4,439",,"$4,439"
Ailecek Saskiniz,2018,,113,https://m.media-amazon.com/images/M/MV5BZDVlMzE4MTgtNTI5ZS00Njc5LTljODUtMWRiZDEwYTM3N2M1XkEyXkFqcGdeQXVyMzkxMzI1ODk@._V1_.jpg,,['Comedy'],6.1,7850,['Turkey'],['Selçuk Aydemir'],['Selçuk Aydemir'],"['Ahmet Kural', 'Murat Cemcir', 'Saadet Aksoy']","Ferhat is a spoiled man who takes over his father&apos;s company. Ferhat&apos;s right hand is his childhood friend, the company&apos;s finance manager, Gökhan. They are not very kind to their employees. One day they will be friends with the rest...",,,,"$9,216,552"
Srinivasa Kalyanam,2018,Not Rated,140,https://m.media-amazon.com/images/M/MV5BMzkwZWQ3OTQtODQwYS00MmVkLWEyMzAtNTg1ODg0ZDc2NmFlXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_.jpg,https://www.imdb.com/video/vi4111907609/,"['Drama', 'Family']",6.1,1390,['India'],['Satish Vegesna'],['Satish Vegesna'],"['Nithiin', 'Raashi Khanna', 'Nandita Shwetha']",&quot;Srinivasa Kalyanam&quot; illustrates the sacred bond with another human through nuptial rituals and the sanctity of the institution of marriage.,,,,"$53,583"
96 Souls,2017,TV-14,112,https://m.media-amazon.com/images/M/MV5BMTYyMDY4NDUxM15BMl5BanBnXkFtZTgwMTQ5MDE5OTE@._V1_.jpg,https://www.imdb.com/video/vi3269376537/,"['Drama', 'Mystery', 'Sci-Fi']",6.1,5848,['United States'],['Stanley Jacobs'],['Stanley Jacobs'],"['Grinnell Morris', 'Sridhar Maruvada', 'Paul Statman']","A university research scientist, about to lose funding and status, has a lab accident and discovers he can see people&apos;s true intentions -- making his situation even worse.",,,,
Anacleto: Agente secreto,2015,,93,https://m.media-amazon.com/images/M/MV5BNzNhY2YyYzctZGEwNi00MjFjLThiZWMtM2U2NmEwODdiMGExXkEyXkFqcGdeQXVyNTczMTU0MTQ@._V1_.jpg,https://www.imdb.com/video/vi2276178713/,"['Action', 'Comedy', 'Thriller']",6.1,4371,['Spain'],['Javier Ruiz Caldera'],"['Fernando Navarro', 'Pablo Alén', 'Breixo Corral']","['Imanol Arias', 'Quim Gutiérrez', 'Alexandra Jiménez']","Adolfo, a thirty something security guard, is going through a bad patch. Not only his lifetime girlfriend has just to finished with him to be a guy with no ambition, but he becomes the target of a series of thugs led by Vázquez, a...","€1,800,000 (estimated)",,,"$3,020,097"
No Bed of Roses,2017,,85,https://m.media-amazon.com/images/M/MV5BZmNkYmRhYzgtMzk1NS00ZDgxLTgyMmMtMDI4ZDM5ZmIzZjljXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_.jpg,https://www.imdb.com/video/vi73580057/,['Drama'],6.1,2063,['Bangladesh'],['Mostofa Sarwar Farooki'],['Mostofa Sarwar Farooki'],"['Irrfan Khan', 'Nusrat Imrose Tisha', 'Parno Mittra']","A story surrounding a person named Javed Hasan and about his family, love, fallout and reunion.","$1,500,000 (estimated)",,,
Raoul Taburin,2019,,89,https://m.media-amazon.com/images/M/MV5BZjc2NzY1ZTQtN2YyYi00MWJkLThlODUtYTM5ZDg2NjFiMWY1XkEyXkFqcGdeQXVyNTc5OTMwOTQ@._V1_.jpg,https://www.imdb.com/video/vi2758588953/,['Comedy'],6.1,1000,"['France', 'Belgium']",['Pierre Godeau'],"['Jean-Jacques Sempé', 'Pierre Godeau', 'Guillaume Laurant']","['Benoît Poelvoorde', 'Edouard Baer', 'Suzanne Clément']",Raoul Taburin is the story of a little boy who has grown up without knowing how to ride a bike. The story of an immense misunderstanding lived as a curse. An impostor despite himself.,"€7,970,000 (estimated)",,,"$1,225,993"
Bugday,2017,,128,https://m.media-amazon.com/images/M/MV5BYWEzNDcxNzgtZjkyOS00YzcwLThkMzUtMDFlNTc0ZWQ4NzI1XkEyXkFqcGdeQXVyMTkyOTIwMTU@._V1_.jpg,,"['Drama', 'Sci-Fi']",6.1,1640,"['Turkey', 'Germany', 'France', 'Sweden', 'Qatar']",['Semih Kaplanoglu'],['Semih Kaplanoglu'],"['Jean-Marc Barr', 'Ermin Bravo', 'Grigoriy Dobrygin']","This film was inspired by a chapter from the Noble Quran. It is a post-apocalyptic story set in a world where those that survive, are divided between the remnants of cities and agricultural zones. Both of these factions are ruled ...",,,,"$74,017"
C&apos;est quoi cette famille?!,2016,,99,https://m.media-amazon.com/images/M/MV5BNTA0MTk4MmEtZDAwOC00MjM1LWI1NzktZmQxMTVjMjRkMzJmXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_.jpg,,['Comedy'],6.1,1217,"['France', 'Belgium']",['Gabriel Julien-Laferrière'],"['Camille Treiner', 'Olivier Treiner', 'François Desagnat']","['Julie Gayet', 'Thierry Neuvic', 'Julie Depardieu']","Seven children from divorced parents, sick of being shared and be always changing house every week, decide to make a stand and take their own decisions.",,,,"$5,851,195"
Deniz Seviyesi,2014,R,105,https://m.media-amazon.com/images/M/MV5BMTk5ODA1MTk3M15BMl5BanBnXkFtZTgwMjc0ODUyNTE@._V1_.jpg,,"['Comedy', 'Drama', 'Romance']",6.1,1192,"['United States', 'Turkey']","['Nisan Dag', 'Esra Saydam']","['Nisan Dag', 'Esra Saydam']","['Damla Sönmez', 'Ahmet Rifat Sungar', 'Jacob Fishel']","Damla leaves Ayvalik for America 8 years ago to study at university. She is a successful business woman married to an American lawyer living in New York now. She is 6 months pregnant to her first child, but still does not feel her...",,,,"$14,527"
Gutland,2018,,107,https://m.media-amazon.com/images/M/MV5BNDJmZGFmZDAtMzJlMC00MTJlLTg5YjUtY2RkMDNiNzdjZjBlXkEyXkFqcGdeQXVyNjE4ODA3ODQ@._V1_.jpg,,"['Drama', 'Mystery', 'Thriller']",6.1,1368,"['Luxembourg', 'Belgium', 'Germany', 'France']",['Govinda Van Maele'],['Govinda Van Maele'],"['Vicky Krieps', 'Frederick Lau', 'Pit Bukowski']",A surrealist rural noir about a German thief who flees to a small Luxembourg village only to discover that the locals have secrets of their own.,"€3,000,000 (estimated)",,,
Papa ou maman 2,2016,,90,https://m.media-amazon.com/images/M/MV5BNWQzOGM3ZDgtZGRhOC00MTYxLThjMDctZDQxMmE0ZDk3ODYwXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_.jpg,,"['Comedy', 'Drama', 'Romance']",6.1,1621,"['France', 'Belgium']",['Martin Bourboulon'],"['Martin Bourboulon', 'Matthieu Delaporte', 'Marina Foïs']","['Laurent Lafitte', 'Marina Foïs', 'Alexandre Desrousseaux']","Two years have passed. After missing their separation, the Leroys seem perfectly successful in their divorce. But the entrance of two new lovers in the lives of Vincent and Florence will set fire to the powders. The match between ...",,,,"$9,798,848"
Code Blue: The Movie,2018,,127,https://m.media-amazon.com/images/M/MV5BYTMyYmZmZWQtMzNlNC00NmU4LWJmZTItMDRlZDFjODVhMGFkXkEyXkFqcGdeQXVyNjA2OTcwNzE@._V1_.jpg,,['Drama'],6.1,1439,['Japan'],,[],"['Tomohisa Yamashita', 'Yui Aragaki', 'Erika Toda']",The &apos;helicopter doctor&apos; team is back and ready to take on the disasters and accidents at Japan&apos;s Narita airport and points near and far. They work together through these professional emergencies and deal with their personal calami...,,,,"$78,778,562"
Ich bin dann mal weg,2015,,92,https://m.media-amazon.com/images/M/MV5BYjc1MTU5MGYtNDg3NS00MDk4LTkzMWMtOThkZjRhZWFmYWJiXkEyXkFqcGdeQXVyNjQ4MTM3Njk@._V1_.jpg,,['Comedy'],6.1,2527,['Germany'],['Julia von Heinz'],"['Jane Ainscough', 'Hape Kerkeling', 'Sandra Nettelbeck']","['Devid Striesow', 'Martina Gedeck', 'Karoline Schuch']","Based on the book &quot;Ich Bin Dann Mal Weg&quot; by Hape Kerkeling, in which the author describes his journey on the Way of St. James, a pilgrimage route, and the people he encounters there.","€6,000,000 (estimated)",,,"$17,169,501"
Albüm,2016,,105,https://m.media-amazon.com/images/M/MV5BZTVhZjRmNzUtNTlmNS00OWQ3LThmYTktYTZlM2RmMjkzM2Y1XkEyXkFqcGdeQXVyNjA5ODA3MTk@._V1_.jpg,,"['Comedy', 'Drama']",6.1,1409,"['Turkey', 'France', 'Romania']",['Mehmet Can Mertoglu'],['Mehmet Can Mertoglu'],"['Sebnem Bozoklu', 'Murat Kiliç', 'Muttalip Müjdeci']","A middle-class Turkish couple is far from willing to admit they used adoption as a last resort to build a family, and will do anything to keep it a secret.",,,,"$17,187"
My Entire High School Sinking Into the Sea,2016,PG-13,75,https://m.media-amazon.com/images/M/MV5BMTc1ODk0NzEwNl5BMl5BanBnXkFtZTgwMjQ2MzQ1MTI@._V1_.jpg,https://www.imdb.com/video/vi3481122329/,"['Animation', 'Action', 'Comedy']",6.1,1229,"['United States', 'Canada']",['Dash Shaw'],['Dash Shaw'],"['Jason Schwartzman', 'Reggie Watts', 'Adam Lustick']","An earthquake causes a high school to float into the sea, where it slowly sinks like a shipwreck.",,"$68,883","$13,684","$68,883"
Italiano medio,2015,,90,https://m.media-amazon.com/images/M/MV5BY2ZmMjRhZDUtNTQzMS00ODA4LTg0MGQtYTRkM2NhNTQ4ZGIxXkEyXkFqcGdeQXVyNDc5NzMyMDc@._V1_.jpg,,['Comedy'],6.1,2785,['Italy'],['Maccio Capatonda'],"['Maccio Capatonda', 'Herbert Ballerina', 'Marco Alessi']","['Maccio Capatonda', 'Herbert Ballerina', 'Enrico Venti']","A man tries a pill that reduces his brain activity. Using only 2% of his mind, he becomes the perfect &quot;average Italian&quot;.",,,,"$4,518,908"
Dukhless 2,2015,,103,https://m.media-amazon.com/images/M/MV5BMzVlZTM0OWUtYWJkNC00YzljLWE5ZTQtZDQ0NTBiNTQ5MmQ5XkEyXkFqcGdeQXVyMTA3NTQ1NDEw._V1_.jpg,https://www.imdb.com/video/vi3855991065/,['Drama'],6.1,1832,['Russia'],['Roman Prygunov'],"['Fuad Ibragimbekov', 'Michael Idov', 'Sergey Minaev']","['Danila Kozlovskiy', 'Mariya Andreeva', 'Milos Bikovic']","Max Andreev thought the best place to start a new life would be at the other end of the world. What he didn&apos;t know, is that you can&apos;t outrun your past.",,,,"$9,194,350"
Asre Yakhbandan,2015,,106,https://m.media-amazon.com/images/M/MV5BMGViNjg3YzAtNDQ4ZS00ZDBjLWJmZmYtYmYxYTAzYmI5YTFhXkEyXkFqcGdeQXVyMTAxODQ2NDU1._V1_.jpg,,"['Crime', 'Drama', 'Thriller']",6.1,1364,['Iran'],['Mostafa Kiaei'],['Mostafa Kiaei'],"['Mahtab Keramati', 'Bahram Radan', 'Farhad Aslani']","In the tenth year of marriage, Babak and Manizheh face the biggest challenge of their life. Financial problems and difficult social situation cause Babak to work very hard and this leads to a deep gap between him and his wife, in ...",,,,
Hua li shang ban zu,2015,,119,https://m.media-amazon.com/images/M/MV5BNmJjYTgyYzEtYTg1Ny00OTdhLWE1YjMtZGU2Y2QxNTgwMTcwXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_.jpg,https://www.imdb.com/video/vi1862579481/,"['Comedy', 'Musical', 'Romance']",6.1,1015,"['China', 'Hong Kong']",['Johnnie To'],['Sylvia Chang'],"['Sylvia Chang', 'Chow Yun-Fat', 'Eason Chan']","A musical set mainly in a corporate high-rise. Two assistants, Lee Xiang and Kat, start new jobs at the financial firm Jones &amp; Sunn. Lee Xiang is an earnest young man who naively enters the world of high finance with noble intenti...",,"$63,675","$34,144","$8,290,521"
Two Down,2018,,92,https://m.media-amazon.com/images/M/MV5BYjJmNWZjYTUtMmI3Yy00YzMyLWE1ZjYtZTFlNjU5NWFjYTVlXkEyXkFqcGdeQXVyMjI3NDI2MzY@._V1_.jpg,,"['Comedy', 'Crime', 'Thriller']",6.1,2055,['United Kingdom'],['Matthew Butler-Hart'],"['Matthew Butler-Hart', 'Tori Butler-Hart']","['Alex Hassell', 'Tori Butler-Hart', 'Emma King']",A young woman&apos;s world is turned upside down when an injured hit man takes her hostage at gunpoint in her own home.,"£250,000 (estimated)",,,
Problemos,2017,,85,https://m.media-amazon.com/images/M/MV5BYWNiYmFmODQtYWVlZS00OGQ5LWI1MmMtMzQwMWU0ZGM2NDVhXkEyXkFqcGdeQXVyNzEyMDU1MzU@._V1_.jpg,https://www.imdb.com/video/vi3429744153/,['Comedy'],6.1,2094,['France'],['Eric Judor'],"['Noé Debré', 'Blanche Gardin']","['Eric Judor', 'Blanche Gardin', 'Youssef Hajdi']","When a pandemic strikes the world, Victor and his family get stuck within a hippie community.",,,,"$1,450,028"
La playa de los ahogados,2015,R,96,https://m.media-amazon.com/images/M/MV5BNTUzY2ZjYWItYjQ2OC00N2I3LTk1NmQtYjNkMTgwODBhYzNmXkEyXkFqcGdeQXVyNjIyMDI4NDI@._V1_.jpg,https://www.imdb.com/video/vi3446849049/,"['Crime', 'Drama', 'Mystery']",6.1,1040,['Spain'],['Gerardo Herrero'],"['Felipe Vega', 'Domingo Villar']","['Carmelo Gómez', 'Antonio Garrido', 'Luis Zahera']","A drowned fisherman washes up, on the shores of Galicia. A local detective sets out to resolve the case.",,,,"$511,924"
La noche que mi madre mató a mi padre,2016,R,94,https://m.media-amazon.com/images/M/MV5BMzZhYTc0NjItNDgyOS00YzdhLTk5YzctNTI4NWUxMjZlOGY0XkEyXkFqcGdeQXVyNDM3MzU1MTg@._V1_.jpg,https://www.imdb.com/video/vi2252585497/,"['Comedy', 'Thriller']",6.1,1534,['Spain'],['Inés París'],"['Fernando Colomo', 'Inés París']","['Belén Rueda', 'Diego Peretti', 'Eduard Fernández']",An actress ready for anything to recover her former glory. A crazy night where all is possible.,"€2,500,000 (estimated)",,,"$720,432"
Bear with Us,2017,TV-MA,94,https://m.media-amazon.com/images/M/MV5BMTkxMzE5NjAwMF5BMl5BanBnXkFtZTgwNDI5NjI0NzE@._V1_.jpg,,['Comedy'],6.1,1243,['United States'],['William J. Stribling'],"['Russ Nickel', 'William J. Stribling']","['Cheyenne Jackson', 'Christy Carlson Romano', 'Lea DeLaria']","Bear with Us is a modern farce about a guy who attempts to propose to his girlfriend in the most romantic way possible, but his plan starts to fall apart when a ravenous bear stumbles upon their charming cabin in the woods. It&apos;s a...",,,,
Papeles en el viento,2015,,98,https://m.media-amazon.com/images/M/MV5BMTk5NTQ5MzA0Ml5BMl5BanBnXkFtZTgwNzIzMDU2MzE@._V1_.jpg,,"['Comedy', 'Drama', 'Sport']",6.1,1033,['Argentina'],['Juan Taratuto'],"['Eduardo Sacheri', 'Juan Taratuto']","['Paola Barrientos', 'Victoria Bernardez', 'Cacho Buenaventura']","When El Mono dies, his three longtime friends try to recover from the loss and want to secure his little girl&apos;s future. But for Fernando, Mauricio and El Ruso this will not be easy. They decide to recover a big investment El Mono ...","ARS 12,000,000 (estimated)",,,"$60,358"
Io c&apos;è,2018,,100,https://m.media-amazon.com/images/M/MV5BMzFmZjk3N2EtZWJlZS00MWZhLWE5Y2MtOTg1MzQ1ODc0ZTRiXkEyXkFqcGdeQXVyMTY5OTQzNzY@._V1_.jpg,https://www.imdb.com/video/vi1368111641/,['Comedy'],6.1,1099,['Italy'],['Alessandro Aronadio'],"['Alessandro Aronadio', 'Valerio Cilio', 'Edoardo Leo']","['Edoardo Leo', 'Margherita Buy', 'Giuseppe Battiston']","To save his B&amp;B from failure, Massimo decides to turn it into a place of worship, creating a new religion.",,,,"$1,521,937"
Brazilok,2017,,105,https://m.media-amazon.com/images/M/MV5BZjc2NGI2MzQtZWY3ZS00Y2QxLThjZWYtOGUwNDk1NzhhN2FiXkEyXkFqcGdeQXVyNTkzMzMyNDA@._V1_.jpg,,"['Adventure', 'Comedy', 'Romance']",6.1,1540,['Hungary'],"['Csaba M. Kiss', 'Gábor Rohonyi']","['Péter Huszár', 'Csaba M. Kiss', 'Klára Muhi']","['Erik Lakatos', 'Barnabás Bergendi', 'Dániel Viktor Nagy']",Chaos bursts out among the gypsy minority of the town of Acsa when the mayor announces that this year the gypsy football team called Brazilians can also take part in the football championship of the village.,"HUF 540,000,000 (estimated)",,,"$604,972"
Andiamo a quel paese,2014,,90,https://m.media-amazon.com/images/M/MV5BZTk2MjNjOGEtM2UyZS00ZTlhLWJkNzAtZmNjOTc1YmY4ZjlhXkEyXkFqcGdeQXVyNjU2OTUyODc@._V1_.jpg,,['Comedy'],6.1,1201,['Italy'],"['Salvatore Ficarra', 'Valentino Picone']","['Edoardo De Angelis', 'Devor De Pascalis', 'Salvatore Ficarra']","['Salvatore Ficarra', 'Valentino Picone', 'Tiziana Lodato']","Valentino and Salvo, unemployed and in search of fortune and recommendation, leave Palermo for Valentino&apos;s home town, Monteforte, where they will try to survive the Italian crisis by opening some sort of hospice.",,,,"$9,462,298"
Sakhavu,2017,,164,https://m.media-amazon.com/images/M/MV5BYjY3ZWUzN2UtM2U0NS00ZDI1LWEyNWMtNWY3NzhjOTYxNjcwXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,https://www.imdb.com/video/vi3294935065/,"['Comedy', 'Drama']",6.1,1497,['India'],['Sidhartha Siva'],['Sidhartha Siva'],"['Nivin Pauly', 'Aishwarya Rajesh', 'Aparna Gopinath']",A student political leader who fights for his left-wing ideals. When some people try to use him in order to fulfill their intentions he is forced to fight for his ideals.,,,,"$201,562"
Exodus: Gods and Kings,2014,PG-13,150,https://m.media-amazon.com/images/M/MV5BMjI3MDY0NjkxNl5BMl5BanBnXkFtZTgwNTM3NTA0MzE@._V1_.jpg,https://www.imdb.com/video/vi1381084953/,"['Action', 'Adventure', 'Drama']",6,175423,"['United Kingdom', 'Spain', 'United States']",['Ridley Scott'],"['Adam Cooper', 'Bill Collage', 'Jeffrey Caine']","['Christian Bale', 'Joel Edgerton', 'Ben Kingsley']","The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.","$140,000,000 (estimated)","$65,014,513","$24,115,934","$268,175,631"
My Big Fat Greek Wedding 2,2016,PG-13,94,https://m.media-amazon.com/images/M/MV5BNTA1MjMzNDM2M15BMl5BanBnXkFtZTgwNTg3NzQ1NzE@._V1_.jpg,https://www.imdb.com/video/vi3045306905/,"['Comedy', 'Romance']",6,34676,"['United States', 'Canada']",['Kirk Jones'],['Nia Vardalos'],"['Nia Vardalos', 'John Corbett', 'Michael Constantine']",A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.,"$18,000,000 (estimated)","$59,689,605","$17,861,950","$90,632,641"
Hercules,2014,C16,98,https://m.media-amazon.com/images/M/MV5BMTQ4ODA5MTA4OF5BMl5BanBnXkFtZTgwNjMyODM5MTE@._V1_.jpg,https://www.imdb.com/video/vi4198804761/,"['Action', 'Adventure', 'Fantasy']",6,162587,"['United States', 'Hungary']",['Brett Ratner'],"['Ryan J. Condal', 'Evan Spiliotopoulos', 'Steve Moore']","['Dwayne Johnson', 'John Hurt', 'Ian McShane']","Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.","$100,000,000 (estimated)","$72,688,614","$29,800,263","$244,819,862"
We Still Kill the Old Way,2014,Not Rated,94,https://m.media-amazon.com/images/M/MV5BNzJlODlkOTQtMzRlNy00YTYwLTkzYjgtNjMxNDhkYzIyNGM4XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_.jpg,https://www.imdb.com/video/vi1570554649/,"['Action', 'Comedy', 'Crime']",6,4882,['United Kingdom'],['Sacha Bennett'],"['Sacha Bennett', 'Dougie Brimson', 'Gary Lawrence']","['Ian Ogilvy', 'Alison Doody', 'Danny Hatchard']","When retired East End villain Charlie Archer is murdered by a feral street gang, his brother Ritchie returns to London from Spain to investigate.",,,,
The Gambler,2014,R,111,https://m.media-amazon.com/images/M/MV5BNGY1ODNhYWItZGM0OC00ODI4LWFmM2UtODE1N2Y4NTFhMDk5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg,https://www.imdb.com/video/vi2450698009/,"['Crime', 'Drama', 'Thriller']",6,72495,['United States'],['Rupert Wyatt'],"['William Monahan', 'James Toback']","['Mark Wahlberg', 'Jessica Lange', 'John Goodman']","Literature professor and gambler Jim Bennett&apos;s debt causes him to borrow money from his mother and a loan shark. Further complicating his situation, is his relationship with one of his students. Will Bennett risk his life for a se...","$25,000,000 (estimated)","$33,680,992","$9,129,999","$39,280,992"
